risk_score,Decision
-0.2578119826463161,Loan Approved
0.037318527570314584,Loan Approved
0.7506589216177524,Loan Rejected
0.12079572249477198,Loan Approved
0.02543022874547219,Loan Approved
-0.1357290874762336,Loan Approved
0.7216043601230797,Loan Rejected
0.33361079877550104,Loan Approved
0.017610164602504114,Loan Approved
0.4728609982763601,Loan Review Required
0.3007295197302565,Loan Approved
0.1002953391082234,Loan Approved
0.8639955668634378,Loan Rejected
0.4182691127251235,Loan Review Required
-0.03150840084833964,Loan Approved
0.6745457193523663,Loan Review Required
0.2689930215509655,Loan Approved
-0.0223119166730576,Loan Approved
-0.18423579759516964,Loan Approved
0.8566458823692493,Loan Rejected
-0.27399631013032666,Loan Approved
-0.11113111484551598,Loan Approved
-0.02159940065154954,Loan Approved
-0.316071938867773,Loan Approved
0.17714188117047205,Loan Approved
0.2533413265533196,Loan Approved
-0.22351374630259194,Loan Approved
0.5549938675094561,Loan Review Required
0.5347427783156351,Loan Review Required
0.19255992139896927,Loan Approved
0.25123108555347723,Loan Approved
0.045796282477847824,Loan Approved
-0.28503422520368543,Loan Approved
-0.025353449974950232,Loan Approved
-0.005471183552493986,Loan Approved
1.152186688089961,Loan Rejected
-0.14485105314210645,Loan Approved
0.4988214864078766,Loan Review Required
0.2578517265667726,Loan Approved
0.9859131245000208,Loan Rejected
0.020617255254507583,Loan Approved
0.3706484676678502,Loan Approved
0.3044206938249148,Loan Approved
-0.04150731127770512,Loan Approved
-0.3181297131318893,Loan Approved
0.4359976900752671,Loan Review Required
0.4168273679876733,Loan Review Required
-0.2660109468614553,Loan Approved
0.2866005657999817,Loan Approved
0.1439321521757818,Loan Approved
1.2574387266424647,Loan Rejected
0.10833276149103672,Loan Approved
0.2368081909682115,Loan Approved
0.27003950679676475,Loan Approved
0.15045582246356998,Loan Approved
0.24503445242436056,Loan Approved
0.09835942068253097,Loan Approved
0.3821374721146866,Loan Approved
0.14102014367400886,Loan Approved
0.8721424333238685,Loan Rejected
0.11767935627747712,Loan Approved
0.3242097033011208,Loan Approved
1.0116198836278485,Loan Rejected
-0.01771293111214768,Loan Approved
-0.13398755935456566,Loan Approved
0.032234768147934884,Loan Approved
0.9328371486620486,Loan Rejected
0.7885886166790526,Loan Rejected
0.5866876988090952,Loan Review Required
0.6549288391990475,Loan Review Required
0.2020189130072268,Loan Approved
-0.20522515487380188,Loan Approved
0.7742813308932415,Loan Rejected
-0.4520930875487068,Loan Approved
0.05982856086660475,Loan Approved
0.4276423463676418,Loan Review Required
0.3639106250044161,Loan Approved
0.1780825910383681,Loan Approved
0.25473095223066194,Loan Approved
0.7626281333362339,Loan Rejected
0.28277337993597623,Loan Approved
-0.022880921801954696,Loan Approved
-0.2306619413021902,Loan Approved
-0.28735829070012137,Loan Approved
0.1901581049077513,Loan Approved
0.03443351644709304,Loan Approved
-0.0156912199555791,Loan Approved
1.013612750148816,Loan Rejected
0.757125632533779,Loan Rejected
0.8245089405223183,Loan Rejected
0.15488268694241966,Loan Approved
-0.13050345550963854,Loan Approved
0.7905147312824243,Loan Rejected
1.1385941704472038,Loan Rejected
0.9996890887218052,Loan Rejected
0.09341910722780802,Loan Approved
0.06709427545482244,Loan Approved
0.7327190091438371,Loan Rejected
1.3606625438030704,Loan Rejected
0.07780971813539307,Loan Approved
-0.15950201857344695,Loan Approved
0.036602475629407716,Loan Approved
0.6538580600668384,Loan Review Required
0.2600230459830861,Loan Approved
0.4131887939250576,Loan Review Required
0.4496829560110092,Loan Review Required
0.7660548408149466,Loan Rejected
0.3680297303254203,Loan Approved
0.3332388699350801,Loan Approved
0.7207964100502506,Loan Rejected
0.012307339404988023,Loan Approved
-0.13448847530279498,Loan Approved
0.2271248493848532,Loan Approved
0.020239260314839337,Loan Approved
0.11618601204618667,Loan Approved
0.04623579222764704,Loan Approved
0.7725020343849409,Loan Rejected
0.16084556467426125,Loan Approved
0.177451647248099,Loan Approved
-0.0974711715978292,Loan Approved
0.7321430287235189,Loan Rejected
-0.10863278410086036,Loan Approved
0.6574249445079683,Loan Review Required
0.1870044979848236,Loan Approved
0.14615050837307658,Loan Approved
0.8278569027688463,Loan Rejected
-0.046313663024341915,Loan Approved
-0.05809692685408484,Loan Approved
-0.03843672790331417,Loan Approved
-0.1541563161791343,Loan Approved
0.15850315383922045,Loan Approved
0.5347772397954536,Loan Review Required
0.8157748453434432,Loan Rejected
0.1946521302912908,Loan Approved
0.8173019215622699,Loan Rejected
0.7120841885052476,Loan Rejected
0.2368151477009687,Loan Approved
0.05012739123081525,Loan Approved
0.7927583086237655,Loan Rejected
0.6870809380118588,Loan Review Required
0.7410776936999899,Loan Rejected
0.495759173912409,Loan Review Required
0.6559314473587268,Loan Review Required
0.3345525351331959,Loan Approved
0.2715058585070265,Loan Approved
0.2876051691238909,Loan Approved
0.765695610975309,Loan Rejected
0.30459548006691106,Loan Approved
0.1265584086687874,Loan Approved
0.5944219912167651,Loan Review Required
-0.07486636323268711,Loan Approved
0.7535548880606233,Loan Rejected
-0.12260606719767266,Loan Approved
0.7828569074040121,Loan Rejected
0.16906273113364825,Loan Approved
0.9737747505890576,Loan Rejected
0.4016284004256417,Loan Review Required
-0.0858448640482492,Loan Approved
-0.2609384430389907,Loan Approved
0.557233897140466,Loan Review Required
0.813132384338185,Loan Rejected
-0.3568086228299185,Loan Approved
0.13782623649678732,Loan Approved
0.6391277087157468,Loan Review Required
-0.11023627658635513,Loan Approved
0.5602229300555959,Loan Review Required
0.5826682652108646,Loan Review Required
-0.01826433813470148,Loan Approved
0.15509894496182106,Loan Approved
0.3132511543605285,Loan Approved
1.3645659805940715,Loan Rejected
-0.029617240858489494,Loan Approved
0.0365417130503209,Loan Approved
0.029667662832047224,Loan Approved
0.5834808749636953,Loan Review Required
0.49899994011427296,Loan Review Required
0.7701426147473509,Loan Rejected
-0.2557729351088105,Loan Approved
0.6089487250716976,Loan Review Required
0.25556863123341184,Loan Approved
-0.11740739109290516,Loan Approved
0.5395442716589021,Loan Review Required
0.11340953297074095,Loan Approved
0.1328488956633915,Loan Approved
0.7059902409286092,Loan Rejected
0.6975480735634669,Loan Review Required
0.6155730985700865,Loan Review Required
0.09193727639351168,Loan Approved
0.1545611404187564,Loan Approved
0.7435280069849595,Loan Rejected
0.12383171224815165,Loan Approved
0.5863092940405499,Loan Review Required
-0.04630672665734882,Loan Approved
1.0838004554169982,Loan Rejected
-0.022297017561224156,Loan Approved
-0.24500146266444697,Loan Approved
0.5048526920128715,Loan Review Required
0.8061009687658821,Loan Rejected
-0.09014568146705106,Loan Approved
0.5379143746754325,Loan Review Required
-0.2395137601961769,Loan Approved
1.0071604629420474,Loan Rejected
-0.0039968409512181535,Loan Approved
-0.06970150441429722,Loan Approved
0.9167493010759872,Loan Rejected
0.646552932243901,Loan Review Required
0.15933533183875112,Loan Approved
-0.10798509206983888,Loan Approved
0.3811301797428964,Loan Approved
0.939940057389162,Loan Rejected
0.514291569205408,Loan Review Required
0.4735843136056157,Loan Review Required
0.140602526935612,Loan Approved
-0.03063609405501906,Loan Approved
0.2769819277990748,Loan Approved
0.24963716911921696,Loan Approved
0.3396303927446363,Loan Approved
0.7295131518875959,Loan Rejected
0.726200046096372,Loan Rejected
0.26339897906269416,Loan Approved
0.3646916967553608,Loan Approved
-0.024581675211323317,Loan Approved
0.0309721921193399,Loan Approved
0.11260918564331225,Loan Approved
0.2797174849697654,Loan Approved
0.9391985335029552,Loan Rejected
-0.0826134445471719,Loan Approved
0.4600053194088594,Loan Review Required
0.2917957773078633,Loan Approved
0.1925463906893275,Loan Approved
0.3035497886597075,Loan Approved
0.6020853449439847,Loan Review Required
0.6165444330316301,Loan Review Required
0.4834239769249088,Loan Review Required
-0.12565620402764546,Loan Approved
0.05461160248993418,Loan Approved
0.5411317377971663,Loan Review Required
-0.1351216572356546,Loan Approved
0.3699212254883845,Loan Approved
0.2690544437298397,Loan Approved
0.4002355169892136,Loan Review Required
0.12287316970211527,Loan Approved
1.0692087145913354,Loan Rejected
0.009849178525863464,Loan Approved
0.3032069622364268,Loan Approved
0.4080495293370891,Loan Review Required
0.4212061102340129,Loan Review Required
-0.16900942569472868,Loan Approved
0.8967400308470226,Loan Rejected
0.09619775902336042,Loan Approved
0.3626728885933264,Loan Approved
0.7795402131977063,Loan Rejected
0.11289598637476328,Loan Approved
0.9990341359009184,Loan Rejected
0.40829776059652,Loan Review Required
0.1816302889238654,Loan Approved
0.3451402969265175,Loan Approved
0.10841666524292706,Loan Approved
0.06956326939700604,Loan Approved
1.0715831255949342,Loan Rejected
0.15207428607260834,Loan Approved
0.6098595369959259,Loan Review Required
-0.16765420721540053,Loan Approved
-0.08625911016670991,Loan Approved
0.5894532970786421,Loan Review Required
0.9442112936101306,Loan Rejected
0.254228848896595,Loan Approved
-0.2499054367866234,Loan Approved
0.43766795523440205,Loan Review Required
0.04242919186901742,Loan Approved
-0.034640287894555866,Loan Approved
-0.12604507587125896,Loan Approved
0.13323618181190286,Loan Approved
-0.26693993245537906,Loan Approved
0.32844216980404944,Loan Approved
0.387414066133855,Loan Approved
0.20442418295232576,Loan Approved
-0.21242001035571195,Loan Approved
-0.06969119161294356,Loan Approved
0.20307614458584836,Loan Approved
-0.11391756837867263,Loan Approved
0.5096711366157003,Loan Review Required
0.294746681939563,Loan Approved
0.08570556972535058,Loan Approved
-0.09759570483245752,Loan Approved
0.4160229182696806,Loan Review Required
0.4436422137490818,Loan Review Required
0.19707262208248075,Loan Approved
-0.15907558637219474,Loan Approved
0.31200792733904703,Loan Approved
0.006659773760442189,Loan Approved
0.16282368903630298,Loan Approved
-0.23416385009223525,Loan Approved
-0.0506910019462896,Loan Approved
0.09011380072964434,Loan Approved
0.4210583458168234,Loan Review Required
-0.007012160789964861,Loan Approved
0.06348586785817642,Loan Approved
0.26857849924952043,Loan Approved
0.8335046511908173,Loan Rejected
0.004958466007993059,Loan Approved
-0.19160886159560947,Loan Approved
-0.17586194570607014,Loan Approved
0.7630905116198339,Loan Rejected
0.6803446504555111,Loan Review Required
0.7166431739590977,Loan Rejected
0.3830499985924711,Loan Approved
0.04380779445236453,Loan Approved
0.1710516039819909,Loan Approved
0.18330982001755214,Loan Approved
-0.0026808492806528962,Loan Approved
0.3576020432312177,Loan Approved
-0.24755088733199665,Loan Approved
0.5594733371745717,Loan Review Required
0.2706214320666049,Loan Approved
0.3014944873541765,Loan Approved
0.15658907813966375,Loan Approved
0.18785577868709186,Loan Approved
0.17415117606542815,Loan Approved
0.3120374891003561,Loan Approved
0.2279639018340316,Loan Approved
0.7362266497411634,Loan Rejected
0.3018203053007142,Loan Approved
0.37202965800617815,Loan Approved
0.77039317942698,Loan Rejected
0.6875007551892043,Loan Review Required
0.5711068560327295,Loan Review Required
0.7336484335047166,Loan Rejected
0.8300029077150393,Loan Rejected
0.02006957580120072,Loan Approved
0.2438562134235317,Loan Approved
0.22350138322657764,Loan Approved
0.9399641237022108,Loan Rejected
0.6847423113993933,Loan Review Required
0.4182801907660657,Loan Review Required
0.15103098151267794,Loan Approved
0.5752181082078112,Loan Review Required
0.6309091283273423,Loan Review Required
0.7866643503637396,Loan Rejected
0.6308448985171775,Loan Review Required
0.3193826445121551,Loan Approved
0.013433676631418562,Loan Approved
0.24077929464201464,Loan Approved
1.4188358121242504,Loan Rejected
-0.06660013163464715,Loan Approved
0.6919723619206299,Loan Review Required
-0.15789899988353367,Loan Approved
-0.14710034843862574,Loan Approved
0.7173823237681145,Loan Rejected
0.8925827803711088,Loan Rejected
0.8906716408798165,Loan Rejected
0.2125707687561692,Loan Approved
0.1017122112444212,Loan Approved
0.1643457903122515,Loan Approved
0.6237612262276424,Loan Review Required
0.9748257121373732,Loan Rejected
0.0575692660997501,Loan Approved
-0.0023691950196156955,Loan Approved
-0.0299438403355909,Loan Approved
-0.3239754847478879,Loan Approved
-0.310964883562018,Loan Approved
-0.00435018086352324,Loan Approved
0.9014269456534488,Loan Rejected
-0.03417597377585078,Loan Approved
-0.27405136554718057,Loan Approved
0.8983588969528657,Loan Rejected
0.7086978695040804,Loan Rejected
-0.007295533166143266,Loan Approved
0.3234049253455269,Loan Approved
0.26644887376824383,Loan Approved
0.9705109021804368,Loan Rejected
0.9035024311946442,Loan Rejected
0.04782100729743065,Loan Approved
0.4122271286684698,Loan Review Required
-0.0385813738871397,Loan Approved
0.8914724541931405,Loan Rejected
0.8896050846921215,Loan Rejected
-0.1987760273372265,Loan Approved
0.2529188641339989,Loan Approved
0.17836895024014895,Loan Approved
0.9751051265425849,Loan Rejected
0.1601347724582387,Loan Approved
0.3010034868671945,Loan Approved
-0.13247448138617166,Loan Approved
0.9460192387664368,Loan Rejected
-0.22691477915109995,Loan Approved
0.14234224642085394,Loan Approved
-0.1130933271198128,Loan Approved
-0.09805566378870118,Loan Approved
0.2211692358188105,Loan Approved
0.17895005610919107,Loan Approved
0.25202362020411045,Loan Approved
0.6036511056727916,Loan Review Required
-0.2880788702712445,Loan Approved
1.0500230941866964,Loan Rejected
0.40952293447597793,Loan Review Required
0.903430848956366,Loan Rejected
0.4001171994547009,Loan Review Required
-0.030297489972339626,Loan Approved
0.6472885463794864,Loan Review Required
0.754449145102347,Loan Rejected
-0.15314176915877106,Loan Approved
-0.24859336905481755,Loan Approved
0.8211401715728028,Loan Rejected
0.8310900745393681,Loan Rejected
0.3395161866890713,Loan Approved
0.034819959617764906,Loan Approved
0.6388646277046417,Loan Review Required
0.3489963103657649,Loan Approved
0.3967324392064061,Loan Approved
0.6250932592145864,Loan Review Required
0.07184838833700052,Loan Approved
-0.4155197439419432,Loan Approved
0.500002652368811,Loan Review Required
0.9000716033107998,Loan Rejected
0.32871159473609113,Loan Approved
0.10803894679828853,Loan Approved
0.08953686918771728,Loan Approved
0.4510771303329327,Loan Review Required
0.7869931586943719,Loan Rejected
-0.10300070853347773,Loan Approved
0.6508386430320894,Loan Review Required
0.2389143564882134,Loan Approved
-0.035456660813347626,Loan Approved
0.5494226812767866,Loan Review Required
0.11908844554256225,Loan Approved
0.2107181157643484,Loan Approved
-0.3040410038796811,Loan Approved
0.859926798635114,Loan Rejected
0.8394310092994892,Loan Rejected
-0.12234360582168667,Loan Approved
0.9963339150519264,Loan Rejected
0.6515827303802841,Loan Review Required
0.0691190924219092,Loan Approved
0.6087583987083491,Loan Review Required
0.07846791610672467,Loan Approved
-0.10750584978653184,Loan Approved
0.3644108969902104,Loan Approved
0.9995727795684971,Loan Rejected
0.35829406809126835,Loan Approved
-0.14541194431535634,Loan Approved
-0.23820556889921984,Loan Approved
0.3947750774240154,Loan Approved
0.07435336716024528,Loan Approved
0.0024221173747098128,Loan Approved
0.748098675041073,Loan Rejected
0.6589740584630692,Loan Review Required
-0.10087520752598744,Loan Approved
0.20974247007118296,Loan Approved
-0.10941115041652044,Loan Approved
0.4551493298175695,Loan Review Required
-0.1309651628689784,Loan Approved
-0.29398887913905336,Loan Approved
-0.1282905697344705,Loan Approved
-0.0008034657283100267,Loan Approved
-0.15393441048780426,Loan Approved
0.2869706131581902,Loan Approved
-0.2707707768497337,Loan Approved
0.17600029391854916,Loan Approved
-0.16302998746288316,Loan Approved
1.1693364144273068,Loan Rejected
0.01583072963294678,Loan Approved
-0.08219396858364378,Loan Approved
1.2615759769216508,Loan Rejected
0.15825191736825145,Loan Approved
0.7381470196420434,Loan Rejected
-0.061593339847053126,Loan Approved
0.010595557225533472,Loan Approved
-0.053600885462304536,Loan Approved
0.5122087699911848,Loan Review Required
0.4323850636018465,Loan Review Required
0.8084154077875974,Loan Rejected
0.05924577342970475,Loan Approved
0.5101624261550823,Loan Review Required
0.8595921978479475,Loan Rejected
0.08043901455853597,Loan Approved
0.4590017199160448,Loan Review Required
0.7408556688219454,Loan Rejected
0.5027099176992336,Loan Review Required
0.8687491776110814,Loan Rejected
0.18766086927175102,Loan Approved
-0.3533118574528151,Loan Approved
0.7184880252714891,Loan Rejected
0.16213647314419055,Loan Approved
0.10486179266837506,Loan Approved
0.5325129943477469,Loan Review Required
0.7204761449246322,Loan Rejected
0.4450556454358871,Loan Review Required
-0.005829060723469559,Loan Approved
-0.07757313010144021,Loan Approved
0.2104725139341897,Loan Approved
0.5329073791196586,Loan Review Required
0.7926308603942762,Loan Rejected
0.20141988206638084,Loan Approved
0.3269137702840615,Loan Approved
0.12470016147814092,Loan Approved
0.24683089461029634,Loan Approved
0.5882448559027236,Loan Review Required
-0.09387905317186418,Loan Approved
0.4118647810233907,Loan Review Required
0.6151026985488925,Loan Review Required
0.6728804510282846,Loan Review Required
0.01361448608527032,Loan Approved
0.1384765236326828,Loan Approved
0.6903320064074598,Loan Review Required
0.7388215450344575,Loan Rejected
1.0881746870851483,Loan Rejected
-0.044557341170944335,Loan Approved
0.13056211469055418,Loan Approved
-0.1633698465942161,Loan Approved
0.17961813246579944,Loan Approved
0.4394561756344616,Loan Review Required
0.9063659630165996,Loan Rejected
0.5981423916784543,Loan Review Required
-0.04123271069474877,Loan Approved
-0.102411050875964,Loan Approved
0.5289544876971803,Loan Review Required
0.18212418223862611,Loan Approved
0.2828226928465104,Loan Approved
0.13691529677257705,Loan Approved
0.3711454630315804,Loan Approved
-0.12517771890998894,Loan Approved
-0.1656526562446458,Loan Approved
1.0373287869070429,Loan Rejected
0.3222890884703684,Loan Approved
0.5399006015857226,Loan Review Required
0.7038845569105818,Loan Rejected
-0.08402684360147011,Loan Approved
-0.17321617354688892,Loan Approved
0.3543556232920765,Loan Approved
0.5101859892274765,Loan Review Required
-0.07564665532816263,Loan Approved
-0.09046071298880827,Loan Approved
0.7499876713836906,Loan Rejected
0.9545568689574796,Loan Rejected
0.7921535890253921,Loan Rejected
-0.1455353762614472,Loan Approved
0.8095736549289821,Loan Rejected
0.8238927711779127,Loan Rejected
-0.13147940850382173,Loan Approved
-0.11417998580984265,Loan Approved
0.3786712517522489,Loan Approved
0.4404666612872552,Loan Review Required
0.4717680811846558,Loan Review Required
0.5410435475319413,Loan Review Required
0.6519731748230182,Loan Review Required
-0.03240912581045144,Loan Approved
0.8217762265865842,Loan Rejected
0.08013048587150122,Loan Approved
0.158811044074749,Loan Approved
-0.08499347967089232,Loan Approved
0.4932398275285435,Loan Review Required
-0.010654156399773237,Loan Approved
0.17605629574388446,Loan Approved
-0.09811205290433543,Loan Approved
0.14372459589646702,Loan Approved
0.7091115177288471,Loan Rejected
-0.23973545004383415,Loan Approved
0.7618092928222551,Loan Rejected
-0.20804820694925807,Loan Approved
0.30445008613973684,Loan Approved
0.5610569295841537,Loan Review Required
-0.03247567986254135,Loan Approved
0.3288445184232905,Loan Approved
0.0610352754721651,Loan Approved
-0.3471738866348535,Loan Approved
-0.35131174815592997,Loan Approved
-0.08075743023777457,Loan Approved
0.014752624013528353,Loan Approved
0.2027523241668932,Loan Approved
-0.31170162912943,Loan Approved
0.7043361819231184,Loan Rejected
0.18560117953972405,Loan Approved
0.1864220467201934,Loan Approved
0.09578886767663293,Loan Approved
0.1743234775860285,Loan Approved
-0.14411405897466598,Loan Approved
0.3822341896768026,Loan Approved
0.6373071401223399,Loan Review Required
-0.12245258591877185,Loan Approved
0.7526569299834581,Loan Rejected
-0.2111660771941356,Loan Approved
0.08263386735908687,Loan Approved
0.0011606946461334838,Loan Approved
0.6030719010741168,Loan Review Required
0.5913264482775122,Loan Review Required
0.4606965607092831,Loan Review Required
-0.27177378708658856,Loan Approved
0.8893842711194146,Loan Rejected
0.10674094136301324,Loan Approved
0.343969547645472,Loan Approved
-0.23098472826280075,Loan Approved
-0.2053359850240737,Loan Approved
0.1321550433039473,Loan Approved
-0.14045668657920135,Loan Approved
-0.19724531285964916,Loan Approved
-0.09679859297766856,Loan Approved
0.3165033798610485,Loan Approved
0.019923362377655518,Loan Approved
0.2760282427925822,Loan Approved
0.9613850629699192,Loan Rejected
0.6118350552647578,Loan Review Required
-0.042894449930775035,Loan Approved
0.10271150271812997,Loan Approved
0.3199684198488614,Loan Approved
1.0680419571869777,Loan Rejected
0.14897053624759374,Loan Approved
-0.11036952484547206,Loan Approved
0.08542528470233071,Loan Approved
0.4229262947420979,Loan Review Required
-0.00315148214206884,Loan Approved
0.7036627345748683,Loan Rejected
-0.0872151770244437,Loan Approved
0.9273830883801562,Loan Rejected
0.6713296649048726,Loan Review Required
0.7807976783410504,Loan Rejected
0.1987440584666279,Loan Approved
0.6254312286446626,Loan Review Required
-0.2825733340296109,Loan Approved
0.7129517403710557,Loan Rejected
0.7097628970834136,Loan Rejected
-0.1862037499996036,Loan Approved
-0.322626681919198,Loan Approved
0.1981649071433169,Loan Approved
0.2604440500481419,Loan Approved
0.4409836235364373,Loan Review Required
0.18422090470692745,Loan Approved
0.2802343238392337,Loan Approved
0.20849080735852274,Loan Approved
-0.07476589229114544,Loan Approved
-0.14745989135861198,Loan Approved
0.5820401979916681,Loan Review Required
1.079902405095838,Loan Rejected
-0.18457509912005746,Loan Approved
0.0017000765550553296,Loan Approved
0.9444732624768212,Loan Rejected
0.7413221430808543,Loan Rejected
0.5962082959538693,Loan Review Required
0.9005550079946509,Loan Rejected
0.2376189628991941,Loan Approved
0.4522120768259408,Loan Review Required
-0.26037667123332875,Loan Approved
-0.026244251215656003,Loan Approved
-0.17464502673109802,Loan Approved
0.05362928565506325,Loan Approved
0.0018434128628310594,Loan Approved
0.11531152853804315,Loan Approved
0.3980670314785077,Loan Approved
0.22432029915055895,Loan Approved
0.5463994982379998,Loan Review Required
0.26055642348002983,Loan Approved
0.9639185992933372,Loan Rejected
0.5199795881451572,Loan Review Required
-0.09058643806971232,Loan Approved
0.7636529658644726,Loan Rejected
0.6294063378204189,Loan Review Required
0.35043137499202964,Loan Approved
-0.048884060858939135,Loan Approved
0.32311195875059545,Loan Approved
0.2858179299090575,Loan Approved
-0.20845841256394515,Loan Approved
0.2109307542492468,Loan Approved
-0.1660220225121274,Loan Approved
0.4861708094335854,Loan Review Required
0.32001412690086345,Loan Approved
0.047472162519181904,Loan Approved
0.2400223093182343,Loan Approved
0.13025523586513524,Loan Approved
0.35003058965999084,Loan Approved
0.8160191133877945,Loan Rejected
-0.07480320997550087,Loan Approved
1.0265822230567203,Loan Rejected
-0.01871179784771395,Loan Approved
0.7413717546067469,Loan Rejected
0.17801985579003482,Loan Approved
0.03829793650882478,Loan Approved
0.2826870775442252,Loan Approved
0.05177673875959006,Loan Approved
0.3831938505713739,Loan Approved
0.4699313133737396,Loan Review Required
0.16586987288064453,Loan Approved
0.9996223435726196,Loan Rejected
0.3018750843122069,Loan Approved
0.9781000988002082,Loan Rejected
0.08242985769297873,Loan Approved
0.9503782419501312,Loan Rejected
0.0235036930248116,Loan Approved
0.5519673730605894,Loan Review Required
0.012288748444996141,Loan Approved
0.1737270505757013,Loan Approved
0.7789065169003508,Loan Rejected
0.523622569690394,Loan Review Required
0.37552584459143457,Loan Approved
-0.17058367510964229,Loan Approved
-0.12806309723485165,Loan Approved
0.8820987243150589,Loan Rejected
0.880477165245739,Loan Rejected
-0.0035607265596667025,Loan Approved
0.050414192560901405,Loan Approved
0.0541453777458874,Loan Approved
0.4970672547700914,Loan Review Required
0.317864159525836,Loan Approved
0.14256619222365832,Loan Approved
0.13137255538360598,Loan Approved
0.20994333006338187,Loan Approved
-0.13262893124273922,Loan Approved
-0.04077199173094048,Loan Approved
0.19790336411061965,Loan Approved
-0.22208184188258695,Loan Approved
-0.11912893927214985,Loan Approved
0.2391919053268961,Loan Approved
0.3022483496701511,Loan Approved
0.10382901676545124,Loan Approved
0.8351377479718696,Loan Rejected
0.5255755243312648,Loan Review Required
0.8255719410042912,Loan Rejected
0.32896973578659416,Loan Approved
0.9776197944699068,Loan Rejected
0.4155086609121834,Loan Review Required
0.9526510648040608,Loan Rejected
0.7308060692722582,Loan Rejected
0.4738184259275469,Loan Review Required
0.6409231248004272,Loan Review Required
0.15958572817400374,Loan Approved
0.16954032479856335,Loan Approved
-0.3146752290754521,Loan Approved
0.5153957488546101,Loan Review Required
1.1995223486007225,Loan Rejected
0.2159766235116441,Loan Approved
-0.2903561257262193,Loan Approved
-0.117101905172034,Loan Approved
0.09820076506337178,Loan Approved
0.22363723224709406,Loan Approved
-0.06969839169615917,Loan Approved
0.522096155454818,Loan Review Required
-0.035721932040627874,Loan Approved
0.14184598527454548,Loan Approved
0.3573243260090169,Loan Approved
0.2544855258163685,Loan Approved
-0.1298049372545632,Loan Approved
0.03021504716807022,Loan Approved
0.09776300793844987,Loan Approved
0.4870146166058071,Loan Review Required
0.8677144909510137,Loan Rejected
0.12741514514504354,Loan Approved
0.5700424323880804,Loan Review Required
0.08930590689004357,Loan Approved
0.9746461698286032,Loan Rejected
0.6081240997374167,Loan Review Required
0.17241042082451527,Loan Approved
0.6896178467117501,Loan Review Required
0.5333400684626308,Loan Review Required
0.28038919481661817,Loan Approved
-0.08532855976749665,Loan Approved
0.28033183219949936,Loan Approved
0.046348909991981546,Loan Approved
-0.15502905309014034,Loan Approved
0.5180681328877008,Loan Review Required
1.0358122563057413,Loan Rejected
0.17574477691374732,Loan Approved
0.6098582977010747,Loan Review Required
1.2459609755717869,Loan Rejected
0.3574689049846873,Loan Approved
0.1363387298226144,Loan Approved
0.5708773135095149,Loan Review Required
0.20394399747614184,Loan Approved
0.7093750066902504,Loan Rejected
0.004252337232078463,Loan Approved
0.7474360224494438,Loan Rejected
0.3556243628459781,Loan Approved
-0.10697105559027127,Loan Approved
1.020930584495544,Loan Rejected
-0.33331548183657905,Loan Approved
-0.0021797856543977127,Loan Approved
0.11529324920544998,Loan Approved
0.3932891225068412,Loan Approved
0.031862427505728486,Loan Approved
0.07867299856140167,Loan Approved
0.28162584106364397,Loan Approved
1.0978451878006945,Loan Rejected
0.2328405538708261,Loan Approved
0.11842694154226395,Loan Approved
-0.22290481823606226,Loan Approved
-0.055573628069107615,Loan Approved
0.142629921516917,Loan Approved
-0.09828535837494352,Loan Approved
0.3807846036718064,Loan Approved
0.7174789585308843,Loan Rejected
0.6747422326479273,Loan Review Required
0.5732015486779511,Loan Review Required
0.7123585647815964,Loan Rejected
0.7809380965541166,Loan Rejected
0.12715084519565198,Loan Approved
0.05243206323008079,Loan Approved
0.2213494189035514,Loan Approved
-0.20573078954320312,Loan Approved
0.15813119993265504,Loan Approved
0.19767923758533232,Loan Approved
0.2853228245836519,Loan Approved
0.6254406099375731,Loan Review Required
0.34396248124781376,Loan Approved
0.1367038651104116,Loan Approved
0.8754024131621592,Loan Rejected
0.16969748533567294,Loan Approved
0.5027665759689777,Loan Review Required
-0.09875740317899977,Loan Approved
0.21935548870337784,Loan Approved
1.0162561456377759,Loan Rejected
0.1050362509987852,Loan Approved
0.8350667340584164,Loan Rejected
-0.0028187136336586607,Loan Approved
0.013856554686134491,Loan Approved
0.717172383473921,Loan Rejected
0.3534582567229465,Loan Approved
0.12718587719950072,Loan Approved
0.7064766298307552,Loan Rejected
0.16077549634314375,Loan Approved
0.05905636643916067,Loan Approved
0.3227345364770101,Loan Approved
-0.2477487872185037,Loan Approved
0.0544137416254975,Loan Approved
0.6525686776847834,Loan Review Required
0.9277554575564452,Loan Rejected
-0.19277138262145266,Loan Approved
-0.01775451310118006,Loan Approved
0.5147790100148126,Loan Review Required
0.7145245803954408,Loan Rejected
0.6100005311870256,Loan Review Required
0.08677104106420838,Loan Approved
0.08755952844731679,Loan Approved
0.5434158896523575,Loan Review Required
0.16982628112302856,Loan Approved
0.8935238310961786,Loan Rejected
0.8450754136702172,Loan Rejected
-0.024010810346122825,Loan Approved
-0.2970988828335561,Loan Approved
0.5375336850011745,Loan Review Required
-0.03179114436216316,Loan Approved
-0.18737768392547294,Loan Approved
-0.2445702589471217,Loan Approved
1.0854679880437446,Loan Rejected
0.3169986150165833,Loan Approved
0.15768153850166605,Loan Approved
